srcip,srcport,dstip,dstport,proto,dur,sbytes,dbytes,sttl,dttl,service,Label,source_file
10.0.2.6,43510,10.0.2.9,161,udp,2.7741731479999885,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,51933,10.0.2.9,161,udp,1.897059801000012,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,46575,10.0.2.9,161,udp,2.943380794999939,179045,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,36141,udp,1.3611674980000146,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,33062,10.0.2.9,161,udp,1.4964290710000796,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,53830,udp,2.542099622000024,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,34440,10.0.2.9,161,udp,1.344523054000092,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,49156,10.0.2.9,161,udp,3.5095806990000256,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,47638,udp,1.2820000229999948,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,38146,10.0.2.9,161,udp,1.1545638910000091,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,32932,udp,2.933161126000016,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,35999,udp,2.1541206879999777,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,47626,udp,3.645020203999991,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,34770,udp,4.283595089999949,186470,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,33956,udp,1.1070344770000702,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,37257,10.0.2.9,161,udp,4.317746911999961,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,36898,udp,256.426270976,372392,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,34929,10.0.2.9,161,udp,1.1667300000000012,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,46718,udp,3.811120146000008,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,53055,10.0.2.9,161,udp,1.3670496860000014,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,45573,udp,2.603722173000051,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,49846,udp,1.4979919319999908,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,36201,10.0.2.9,161,udp,4.117723694000006,179159,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,51933,udp,1.8964011599999824,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,56916,10.0.2.9,161,udp,1.2250280370000155,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,43377,udp,4.167591227999992,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,59049,10.0.2.9,161,udp,3.814252605999968,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,49156,udp,3.509045459000049,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,40588,udp,1.4951378270000075,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,43510,udp,2.7719607159999957,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,47626,10.0.2.9,161,udp,3.645343123000004,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,44848,10.0.2.9,161,udp,4.554377082000087,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,33806,udp,3.436459323000008,186164,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,53571,udp,1.902267724000012,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,47233,udp,1.4210896839999805,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,49334,10.0.2.9,161,udp,3.89683538700001,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,35360,10.0.2.9,161,udp,1.2910340260000055,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,43482,10.0.2.9,161,udp,4.04229065100003,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,34677,10.0.2.9,161,udp,1.6724124400000164,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,49221,10.0.2.9,161,udp,1.317950350999979,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,56916,udp,1.2246171550000329,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,39033,10.0.2.9,161,udp,1.0113378559999546,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,38160,10.0.2.9,161,udp,1.660807216999956,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,34677,udp,1.6725508030000356,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,53457,10.0.2.9,161,udp,1.1095567659999688,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,34336,10.0.2.9,161,udp,1.573184951999906,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,32828,udp,3.408292276999987,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,56434,10.0.2.9,161,udp,1.3149833469999803,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,33062,udp,1.497038932999999,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,59078,udp,4.629207182999949,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,50769,10.0.2.9,161,udp,1.2694957520000116,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,34508,udp,1.4108657869999774,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,54386,udp,1.1603995749999854,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,58222,10.0.2.9,161,udp,1.462556632000002,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,41602,10.0.2.9,161,udp,3.627683830000024,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,49846,10.0.2.9,161,udp,1.4983986170000207,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,35462,udp,4.002367648000018,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,35323,udp,3.693356422000022,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,34044,udp,3.600907181000025,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,32943,10.0.2.9,161,udp,4.12639298900001,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,36804,10.0.2.9,161,udp,1.1547872040000016,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,42206,udp,4.081565289000025,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,41225,udp,0.8981275400000186,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,40205,udp,1.8231386100000009,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,34327,10.0.2.9,161,udp,1.0999937440000167,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,37212,10.0.2.9,161,udp,1.166277447000084,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,59761,udp,1.0228614160000689,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,58420,udp,1.370465076999949,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,32932,10.0.2.9,161,udp,2.93393998800002,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,47408,udp,1.100776835000033,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,46575,udp,2.945693771000037,186138,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,38957,udp,3.1956222229999867,186138,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,45860,udp,1.2837661710000248,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,32938,udp,1.3769044649999955,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,53830,10.0.2.9,161,udp,2.5416064869999677,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,34943,10.0.2.9,161,udp,1.410757043999979,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,45164,udp,1.678067779999992,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,57217,10.0.2.9,161,udp,1.1298444840000172,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,37374,10.0.2.9,161,udp,2.458781811000051,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,54065,10.0.2.9,161,udp,4.046778058000086,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,35936,10.0.2.9,161,udp,1.6994622450000063,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,47813,10.0.2.9,161,udp,1.002016902000037,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,55457,10.0.2.9,161,udp,1.1688147219999792,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,59138,udp,1.4479000289999815,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,49346,10.0.2.9,161,udp,1.3706818429999998,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,51898,udp,1.63771207100001,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,44453,udp,3.5511303149999947,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,51137,10.0.2.9,161,udp,3.04338142200001,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,56318,udp,1.177440339000043,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,59537,udp,1.3876564469999837,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,52654,udp,2.0268269609999834,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,39066,10.0.2.9,161,udp,1.2143115190000344,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,34545,udp,2.918013209000037,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,48855,10.0.2.9,161,udp,4.666185213999995,179231,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,39247,udp,2.7729498820000344,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,48278,10.0.2.9,161,udp,1.079185327999994,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,50948,10.0.2.9,161,udp,2.653937627999994,179159,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,47408,10.0.2.9,161,udp,1.1012754479999105,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,51969,udp,1.2019497539999977,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,37212,udp,1.1659412279999517,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,50754,udp,1.2303858329999855,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,35599,udp,3.885444009999958,186048,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,42731,10.0.2.9,161,udp,3.373238188999977,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,52760,udp,1.5694708510000055,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,39671,10.0.2.9,161,udp,2.6839295839999977,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,44828,udp,1.3438768479999794,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,59492,udp,2.98491131900002,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,44278,10.0.2.9,161,udp,1.3140028120000125,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,57427,udp,1.5124437859999773,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,52719,udp,1.936191764,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,50371,udp,1.1590711999999712,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,52197,10.0.2.9,161,udp,4.159550348000039,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,35839,udp,3.628996733000008,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,38121,udp,1.3585932720000071,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,36378,udp,1.3414841500000136,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,43086,udp,3.6437053329999856,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,33345,10.0.2.9,161,udp,1.4330135469999732,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,52649,udp,2.8226202520000925,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,35839,10.0.2.9,161,udp,3.628498075999971,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,46275,10.0.2.9,161,udp,1.2664319379999824,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,56428,10.0.2.9,161,udp,2.8025950749999997,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,32943,udp,4.125903367000035,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,41336,udp,1.2940891879999867,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,38432,10.0.2.9,161,udp,1.1565470749999918,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,43377,10.0.2.9,161,udp,4.167181320000054,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,39033,udp,1.0113617570000315,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,38160,udp,1.660596223000084,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,56962,10.0.2.9,161,udp,1.2734554469999466,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,51364,udp,1.2994712519999894,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,60785,10.0.2.9,161,udp,4.9083615079999845,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,47367,10.0.2.9,161,udp,1.276872467999965,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,57427,10.0.2.9,161,udp,1.5092677639999863,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,53634,udp,3.704070680999962,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,54685,udp,1.0544549590000545,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,35999,10.0.2.9,161,udp,2.154228186000012,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,45709,udp,1.0148771030000034,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,33593,udp,3.6086608349999096,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,51501,10.0.2.9,161,udp,1.275095355000076,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,60785,udp,4.908266332000039,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,38220,udp,1.3140795030000163,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,46718,10.0.2.9,161,udp,3.811116965999986,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,49334,udp,3.89622491800003,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,55442,udp,1.2313768639999978,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,47068,10.0.2.9,161,udp,4.032842107999954,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,44613,udp,5.029052282999999,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,37374,udp,2.458606236999969,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,35011,udp,3.129223908999961,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,58409,udp,2.04389245699997,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,44613,10.0.2.9,161,udp,5.029280655999969,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,57992,udp,2.7644333810000035,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,41787,10.0.2.9,161,udp,1.369454033000011,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,46609,10.0.2.9,161,udp,1.887368469999956,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,55539,10.0.2.9,161,udp,1.3604738089999842,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,39991,udp,1.3562300769999638,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,41838,10.0.2.9,161,udp,2.3684076140000343,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,34943,udp,1.4111449250000303,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,59138,10.0.2.9,161,udp,1.4486556980000105,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,60400,10.0.2.9,161,udp,1.1005866560000186,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,49923,udp,3.221331009999972,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,44453,10.0.2.9,161,udp,3.5514006520000123,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,50087,10.0.2.9,161,udp,3.379498918999957,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,51898,10.0.2.9,161,udp,1.6376743419999684,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,34929,udp,1.1658814659999734,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,55946,10.0.2.9,161,udp,1.4332614209999974,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,44318,udp,1.0653774000001022,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,43109,udp,1.219571065000025,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,50036,udp,4.530466775999997,185958,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,43482,udp,4.041542259999972,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,54561,udp,1.464409028000091,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,55946,udp,1.4333594419999829,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,44828,10.0.2.9,161,udp,1.3451325389999909,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,44121,udp,1.1086961019999535,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,53571,10.0.2.9,161,udp,1.902484890999972,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,36604,udp,1.2034857300000112,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,37844,10.0.2.9,161,udp,1.1402077320000217,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,53034,10.0.2.9,161,udp,3.605221263999965,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,45298,10.0.2.9,161,udp,1.4264563149999958,179045,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,55963,udp,1.2029024899999283,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,41787,udp,1.3692168750000064,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,47385,udp,1.354605011000018,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,55975,udp,1.44428993300005,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,41977,udp,1.3809685250000712,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,50472,udp,1.91637558299999,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,42886,udp,1.3838334200000304,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,41075,udp,3.9945951480000303,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,59790,udp,0.9007640949999997,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,60405,10.0.2.9,161,udp,3.558067062999953,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,51945,udp,2.2029851789999952,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,48415,udp,1.24671017899999,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,44197,udp,1.3295578239999486,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,43439,10.0.2.9,161,udp,1.2112191020000296,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,49755,10.0.2.9,161,udp,1.3907010809999747,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,44634,udp,3.455680571000016,186164,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,48351,udp,1.7375421989999609,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,47477,udp,0.9884847609999952,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,39682,udp,1.402797568000011,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,34327,udp,1.0997981900000011,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,47385,10.0.2.9,161,udp,1.354596240999996,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,51255,udp,3.783906250000001,186138,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,54561,10.0.2.9,161,udp,1.465571655999952,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,33345,udp,1.4328311020000228,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,45388,udp,3.884381214999962,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,48351,10.0.2.9,161,udp,1.7377858950000018,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,34440,udp,1.3445093519999318,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,45860,10.0.2.9,161,udp,1.2842128010000238,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,43439,udp,1.2102516680000122,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,51378,10.0.2.9,161,udp,1.239065504999985,179045,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,49755,udp,1.3904074800000217,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,56752,10.0.2.9,161,udp,1.238062427999978,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,54398,10.0.2.9,161,udp,2.153838089000004,179248,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,44014,10.0.2.9,161,udp,3.251875052999935,179224,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.6,44310,10.0.2.9,161,udp,1.334580389999985,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,55833,udp,1.858670390999976,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,39850,udp,2.7156580340000005,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,40763,udp,1.194830101999969,186138,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.6,53634,10.0.2.9,161,udp,3.708737996999957,179134,0,64.0,64.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,58317,udp,1.2355787609999425,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,60405,udp,3.5569385989999773,186228,0,128.0,128.0,snmp,1,snmp_attack_500.csv
10.0.2.9,161,10.0.2.6,37257,udp,4.318662676000031,186344,0,128.0,128.0,snmp,1,snmp_attack_500.csv
